,DateTime,Open,Close,High,Low,Volume,Money,Pre_Close,Change,Pct_Change,Aroon_up,Aroon_down,AROON,Signal
426,2007-06-12,3953.96,4036.11,4036.36,3834.02,9938977400.0,158102391031.0,3931.86,104.25,2.65,50.0,75.0,-25.0,
427,2007-06-13,4071.74,4118.27,4146.52,4064.15,10945294500.0,165908854362.0,4036.11,82.16000000000031,2.04,44.99999999999999,70.0,-25.000000000000007,-1.0
428,2007-06-14,4103.52,4075.82,4132.0,4022.78,8660918000.0,133792269965.0,4118.27,-42.45000000000027,-1.03,40.0,65.0,-25.0,
429,2007-06-15,4043.11,4099.38,4115.73,4025.1,6877960000.0,109234266882.0,4075.82,23.559999999999945,0.58,35.0,60.0,-25.0,
430,2007-06-18,4178.76,4227.57,4246.4,4177.19,8787291300.0,141848326711.0,4099.38,128.1899999999996,3.13,100.0,55.00000000000001,44.99999999999999,1.0
431,2007-06-19,4227.59,4253.0,4254.72,4186.18,8154047100.0,130523272510.0,4227.57,25.43000000000029,0.6,100.0,50.0,50.0,
432,2007-06-20,4268.65,4157.6,4292.2,4138.33,8686301500.0,141060757569.0,4253.0,-95.39999999999964,-2.24,100.0,44.99999999999999,55.00000000000001,1.0
433,2007-06-21,4140.69,4197.28,4208.87,4110.96,7373947100.0,121783095857.0,4157.6,39.67999999999938,0.95,95.0,40.0,55.0,
434,2007-06-22,4203.13,4051.43,4220.92,3970.35,7955237400.0,127747673843.0,4197.28,-145.8499999999999,-3.47,90.0,35.0,55.0,
435,2007-06-25,4066.45,3877.59,4105.99,3850.84,7003104400.0,113432698719.0,4051.43,-173.8399999999997,-4.29,85.0,30.000000000000004,55.0,
436,2007-06-26,3804.41,3928.21,3929.37,3752.93,5888511400.0,87867741985.0,3877.59,50.61999999999989,1.31,80.0,25.0,55.0,
437,2007-06-27,3946.88,4040.48,4053.41,3912.2,6529052000.0,102131620083.0,3928.21,112.26999999999998,2.86,75.0,19.999999999999996,55.0,
438,2007-06-28,4038.38,3858.52,4067.81,3857.85,6685798000.0,98372047260.0,4040.48,-181.96000000000004,-4.5,70.0,15.000000000000002,55.0,
439,2007-06-29,3769.33,3764.08,3867.75,3718.16,5892087000.0,88527586075.0,3858.52,-94.44000000000005,-2.45,65.0,9.999999999999998,55.0,
440,2007-07-02,3746.18,3757.66,3801.9,3644.19,4974731000.0,71995865464.0,3764.08,-6.420000000000073,-0.17,60.0,5.000000000000004,54.99999999999999,
441,2007-07-03,3782.78,3832.23,3835.29,3744.01,4640912600.0,68887494467.0,3757.66,74.57000000000016,1.98,55.00000000000001,0.0,55.00000000000001,
442,2007-07-04,3840.41,3743.58,3848.08,3727.56,3823371600.0,59055648042.0,3832.23,-88.65000000000009,-2.31,50.0,0.0,50.0,
443,2007-07-05,3688.31,3537.43,3706.6,3535.04,4322552700.0,61324055987.0,3743.58,-206.1500000000001,-5.51,44.99999999999999,100.0,-55.00000000000001,-1.0
444,2007-07-06,3517.6,3710.28,3712.74,3475.27,5136651200.0,71894989944.0,3537.43,172.85000000000036,4.89,40.0,100.0,-60.0,
445,2007-07-09,3743.87,3821.3,3840.99,3722.23,5407311300.0,79270989350.0,3710.28,111.01999999999998,2.99,35.0,95.0,-60.0,
446,2007-07-10,3832.76,3775.62,3852.93,3764.25,5190786800.0,77184567956.0,3821.3,-45.68000000000029,-1.2,30.000000000000004,90.0,-60.0,
447,2007-07-11,3751.49,3789.87,3797.81,3732.29,3362890700.0,51532285679.0,3775.62,14.25,0.38,25.0,85.0,-60.0,
448,2007-07-12,3799.18,3816.92,3839.21,3780.03,3136811900.0,45968043226.0,3789.87,27.050000000000182,0.71,19.999999999999996,80.0,-60.0,
449,2007-07-13,3825.03,3820.12,3829.68,3773.93,2689324200.0,38615513802.0,3816.92,3.199999999999818,0.08,15.000000000000002,75.0,-60.0,
450,2007-07-16,3824.91,3697.97,3830.37,3697.22,2993185700.0,44462951258.0,3820.12,-122.15000000000009,-3.2,9.999999999999998,70.0,-60.0,
451,2007-07-17,3684.34,3789.65,3812.25,3650.25,3255385000.0,50158226605.0,3697.97,91.68000000000029,2.48,5.000000000000004,65.0,-59.99999999999999,
452,2007-07-18,3776.94,3807.57,3861.51,3756.7,4597582300.0,69467831664.0,3789.65,17.920000000000073,0.47,0.0,60.0,-60.0,
453,2007-07-19,3796.91,3807.0,3836.39,3778.51,3025846700.0,45728488495.0,3807.57,-0.5700000000001637,-0.01,5.000000000000004,55.00000000000001,-50.0,
454,2007-07-20,3808.08,3971.88,3971.89,3808.08,5527112100.0,81556214966.0,3807.0,164.8800000000001,4.33,0.0,50.0,-50.0,
455,2007-07-23,4009.06,4156.72,4157.39,4009.06,8527618600.0,125824176741.0,3971.88,184.84000000000015,4.65,100.0,44.99999999999999,55.00000000000001,1.0
456,2007-07-24,4187.33,4161.35,4241.58,4143.59,7609073500.0,112024884957.0,4156.72,4.630000000000109,0.11,100.0,40.0,60.0,
457,2007-07-25,4163.36,4255.46,4256.05,4163.35,6459776600.0,101771761398.0,4161.35,94.10999999999967,2.26,100.0,35.0,65.0,
458,2007-07-26,4282.68,4303.19,4325.93,4244.08,6549024300.0,103986605581.0,4255.46,47.72999999999956,1.12,100.0,30.000000000000004,70.0,
459,2007-07-27,4277.55,4307.14,4318.34,4225.03,6502110900.0,105910068484.0,4303.19,3.9500000000007276,0.09,95.0,25.0,70.0,
460,2007-07-30,4305.18,4410.3,4426.31,4303.73,7544158300.0,121083501332.0,4307.14,103.15999999999985,2.4,100.0,19.999999999999996,80.0,
461,2007-07-31,4402.52,4460.56,4467.65,4359.59,7137504200.0,118858591415.0,4410.3,50.26000000000022,1.14,100.0,15.000000000000002,85.0,
462,2007-08-01,4479.3,4290.48,4496.25,4271.06,7936166500.0,128911216769.0,4460.56,-170.08000000000084,-3.81,100.0,9.999999999999998,90.0,
463,2007-08-02,4311.6,4436.19,4449.4,4303.98,6288753800.0,108357964805.0,4290.48,145.71000000000004,3.4,95.0,5.000000000000004,90.0,
464,2007-08-03,4472.89,4598.38,4599.25,4472.89,7819047300.0,141287524336.0,4436.19,162.1900000000005,3.66,100.0,0.0,100.0,
465,2007-08-06,4642.78,4703.98,4704.19,4623.49,7616427100.0,136599019538.0,4598.38,105.59999999999945,2.3,100.0,30.000000000000004,70.0,
466,2007-08-07,4715.39,4724.55,4771.58,4634.87,8384713300.0,154638115713.0,4703.98,20.57000000000062,0.44,100.0,25.0,75.0,
467,2007-08-08,4680.07,4668.09,4741.45,4579.4,8898800100.0,135476625298.0,4724.55,-56.460000000000036,-1.2,95.0,19.999999999999996,75.0,
468,2007-08-09,4666.42,4777.29,4779.14,4666.2,7202578600.0,117191335497.0,4668.09,109.19999999999982,2.34,100.0,15.000000000000002,85.0,
469,2007-08-10,4765.85,4726.68,4771.61,4631.04,7496288100.0,123598269748.0,4777.29,-50.60999999999967,-1.06,95.0,9.999999999999998,85.0,
470,2007-08-13,4724.52,4721.19,4767.08,4663.2,8576316700.0,137189538115.0,4726.68,-5.490000000000691,-0.12,90.0,5.000000000000004,85.0,
471,2007-08-14,4721.45,4795.57,4803.57,4704.15,6115791100.0,105536840149.0,4721.19,74.38000000000011,1.58,100.0,0.0,100.0,
472,2007-08-15,4804.68,4798.75,4836.59,4697.97,6346642700.0,109902913351.0,4795.57,3.180000000000291,0.07,100.0,0.0,100.0,
473,2007-08-16,4772.36,4721.94,4772.97,4665.21,6359479400.0,110214697826.0,4798.75,-76.8100000000004,-1.6,95.0,0.0,95.0,
474,2007-08-17,4694.2,4626.58,4774.99,4616.97,6365212000.0,111565219727.0,4721.94,-95.35999999999967,-2.02,90.0,0.0,90.0,
475,2007-08-20,4749.2,4885.43,4885.84,4747.27,6781220400.0,119259346490.0,4626.58,258.85000000000036,5.59,100.0,0.0,100.0,
476,2007-08-21,4915.52,4972.71,4995.53,4909.84,7444059300.0,132902401512.0,4885.43,87.27999999999975,1.79,100.0,0.0,100.0,
477,2007-08-22,4899.93,5051.69,5075.89,4887.14,7402892500.0,138722276010.0,4972.71,78.97999999999956,1.59,100.0,0.0,100.0,
478,2007-08-23,5075.51,5135.93,5154.85,5028.12,6805188200.0,130873214318.0,5051.69,84.24000000000069,1.67,100.0,5.000000000000004,95.0,
479,2007-08-24,5161.15,5217.58,5231.15,5158.03,7376987500.0,134546099482.0,5135.93,81.64999999999964,1.59,100.0,0.0,100.0,
480,2007-08-27,5250.62,5243.15,5296.57,5191.28,8263145400.0,149375480466.0,5217.58,25.56999999999971,0.49,100.0,9.999999999999998,90.0,
481,2007-08-28,5220.64,5251.77,5270.3,5136.61,7506678900.0,140419665162.0,5243.15,8.6200000000008,0.16,95.0,5.000000000000004,90.0,
482,2007-08-29,5215.65,5171.82,5283.33,5138.34,7292945600.0,138983549273.0,5251.77,-79.95000000000073,-1.52,90.0,0.0,90.0,
483,2007-08-30,5193.73,5241.23,5247.57,5176.0,6729849000.0,123820181450.0,5171.82,69.40999999999985,1.34,85.0,0.0,85.0,
484,2007-08-31,5255.09,5296.81,5307.42,5219.99,6678035700.0,122862402252.0,5241.23,55.58000000000084,1.06,100.0,0.0,100.0,
485,2007-09-03,5335.05,5419.17,5433.74,5335.05,8284916600.0,149612423441.0,5296.81,122.35999999999967,2.31,100.0,9.999999999999998,90.0,
486,2007-09-04,5421.25,5360.33,5429.21,5333.49,7991483200.0,147686666917.0,5419.17,-58.840000000000146,-1.09,95.0,5.000000000000004,90.0,
487,2007-09-05,5357.55,5363.25,5389.32,5265.06,6536490200.0,122740698495.0,5360.33,2.9200000000000728,0.05,90.0,0.0,90.0,
488,2007-09-06,5389.49,5412.04,5448.84,5365.5,7060857400.0,128581017849.0,5363.25,48.789999999999964,0.91,100.0,30.000000000000004,70.0,
489,2007-09-07,5382.91,5294.8,5402.72,5284.65,7929888000.0,145930428783.0,5412.04,-117.23999999999978,-2.17,95.0,25.0,70.0,
490,2007-09-10,5226.74,5377.22,5380.46,5182.1,6509567200.0,116768981158.0,5294.8,82.42000000000007,1.56,90.0,19.999999999999996,70.0,
491,2007-09-11,5384.56,5124.09,5414.0,5104.35,6880669000.0,127249654110.0,5377.22,-253.1300000000001,-4.71,85.0,15.000000000000002,70.0,
492,2007-09-12,5102.58,5202.86,5212.65,5059.46,6157225300.0,113773908567.0,5124.09,78.76999999999953,1.54,80.0,9.999999999999998,70.0,
493,2007-09-13,5230.65,5349.97,5351.57,5212.03,5974692900.0,118934715196.0,5202.86,147.11000000000058,2.83,75.0,5.000000000000004,70.0,
494,2007-09-14,5362.47,5397.28,5405.85,5274.22,6029562600.0,118739158220.0,5349.97,47.30999999999949,0.88,70.0,0.0,70.0,
495,2007-09-17,5389.5,5498.91,5504.77,5387.68,6940313200.0,131402296810.0,5397.28,101.63000000000011,1.88,100.0,0.0,100.0,
496,2007-09-18,5524.1,5476.84,5533.53,5405.18,7162181000.0,140263032451.0,5498.91,-22.06999999999971,-0.4,100.0,5.000000000000004,95.0,
497,2007-09-19,5487.38,5419.27,5498.59,5385.42,5588006500.0,110132780632.0,5476.84,-57.56999999999971,-1.05,95.0,0.0,95.0,
498,2007-09-20,5436.64,5494.91,5501.4,5430.31,5671213600.0,113725795104.0,5419.27,75.63999999999942,1.4,90.0,0.0,90.0,
499,2007-09-21,5508.51,5468.1,5516.11,5357.5,6110635600.0,121125874981.0,5494.91,-26.80999999999949,-0.49,85.0,65.0,20.0,
500,2007-09-24,5481.38,5513.9,5541.13,5400.68,5418481700.0,116678459265.0,5468.1,45.79999999999927,0.84,100.0,60.0,40.0,
501,2007-09-25,5524.02,5454.61,5540.87,5423.52,4532623000.0,95494833346.0,5513.9,-59.289999999999964,-1.08,95.0,55.00000000000001,39.99999999999999,
502,2007-09-26,5433.63,5361.02,5489.86,5338.31,3917115600.0,84077769516.0,5454.61,-93.58999999999924,-1.72,90.0,50.0,40.0,
503,2007-09-27,5364.53,5427.66,5429.05,5338.04,3375905600.0,71569513515.0,5361.02,66.63999999999942,1.24,85.0,44.99999999999999,40.00000000000001,1.0
504,2007-09-28,5479.85,5580.81,5590.85,5479.85,4851462000.0,104224265195.0,5427.66,153.15000000000055,2.82,100.0,40.0,60.0,
505,2007-10-08,5703.28,5653.14,5715.91,5617.1,6644970300.0,128709142343.0,5580.81,72.32999999999993,1.3,100.0,35.0,65.0,
506,2007-10-09,5638.63,5675.93,5682.97,5582.77,5363349000.0,107594055433.0,5653.14,22.789999999999964,0.4,95.0,30.000000000000004,65.0,
507,2007-10-10,5694.99,5685.76,5776.21,5653.79,6399445500.0,128506102704.0,5675.93,9.829999999999927,0.17,100.0,25.0,75.0,
508,2007-10-11,5695.13,5760.08,5761.22,5650.1,6514110100.0,137428901787.0,5685.76,74.31999999999971,1.31,95.0,19.999999999999996,75.0,
509,2007-10-12,5777.9,5737.22,5796.28,5485.56,7800106400.0,160588747295.0,5760.08,-22.859999999999673,-0.4,100.0,15.000000000000002,85.0,
510,2007-10-15,5761.87,5821.45,5824.98,5690.07,7068211100.0,155052082135.0,5737.22,84.22999999999956,1.47,100.0,9.999999999999998,90.0,
511,2007-10-16,5851.54,5877.2,5885.48,5815.61,6469204900.0,135092342876.0,5821.45,55.75,0.96,100.0,5.000000000000004,95.0,
512,2007-10-17,5862.38,5824.12,5891.72,5797.61,4886976800.0,108328401236.0,5877.2,-53.07999999999993,-0.9,100.0,0.0,100.0,
513,2007-10-18,5813.24,5615.75,5813.24,5593.99,4859563000.0,106494804569.0,5824.12,-208.3699999999999,-3.58,95.0,0.0,95.0,
514,2007-10-19,5651.03,5614.06,5711.5,5563.78,3846645700.0,84971542142.0,5615.75,-1.6899999999995998,-0.03,90.0,0.0,90.0,
515,2007-10-22,5543.79,5472.68,5594.5,5465.85,3586749900.0,74730406208.0,5614.06,-141.3800000000001,-2.52,85.0,40.0,45.0,
516,2007-10-23,5467.83,5540.09,5541.96,5373.05,4189680000.0,90014313511.0,5472.68,67.40999999999985,1.23,80.0,35.0,45.0,
517,2007-10-24,5564.48,5588.01,5644.97,5553.33,4466123800.0,99449964402.0,5540.09,47.92000000000007,0.86,75.0,30.000000000000004,45.0,
518,2007-10-25,5549.66,5333.79,5556.55,5312.85,5082170600.0,103890714029.0,5588.01,-254.22000000000025,-4.55,70.0,100.0,-30.0,-1.0
519,2007-10-26,5279.1,5394.81,5428.58,5266.37,3589596500.0,77283751807.0,5333.79,61.02000000000044,1.14,65.0,100.0,-35.0,
520,2007-10-29,5428.68,5508.36,5509.35,5428.68,3523397700.0,72353863135.0,5394.81,113.54999999999927,2.1,60.0,95.0,-35.0,
521,2007-10-30,5529.97,5596.07,5597.27,5467.52,3919392100.0,79727986835.0,5508.36,87.71000000000004,1.59,55.00000000000001,90.0,-34.99999999999999,
522,2007-10-31,5663.76,5688.54,5691.86,5590.54,5032946900.0,103782288703.0,5596.07,92.47000000000025,1.65,50.0,85.0,-35.0,
523,2007-11-01,5701.49,5605.23,5702.21,5604.79,4661247900.0,96342741683.0,5688.54,-83.3100000000004,-1.46,44.99999999999999,80.0,-35.00000000000001,-1.0
524,2007-11-02,5514.85,5472.93,5565.66,5448.99,4328950000.0,93671082512.0,5605.23,-132.29999999999927,-2.36,40.0,75.0,-35.0,
525,2007-11-05,5438.81,5360.31,5494.62,5333.38,3369501800.0,74190195900.0,5472.93,-112.61999999999989,-2.06,35.0,70.0,-35.0,
526,2007-11-06,5331.31,5317.55,5406.1,5295.8,2705785400.0,56491531386.0,5360.31,-42.76000000000022,-0.8,30.000000000000004,65.0,-35.0,
527,2007-11-07,5348.56,5350.63,5388.64,5231.61,3006134900.0,59639210961.0,5317.55,33.07999999999993,0.62,25.0,100.0,-75.0,-1.0
528,2007-11-08,5321.86,5093.67,5321.86,5090.96,3605489300.0,72978743527.0,5350.63,-256.96000000000004,-4.8,19.999999999999996,100.0,-80.0,
529,2007-11-09,5042.76,5040.52,5129.11,4962.3,3458382600.0,67968651438.0,5093.67,-53.149999999999636,-1.04,15.000000000000002,100.0,-85.0,
530,2007-11-12,4916.82,4978.25,5018.11,4795.43,3841392200.0,75901043266.0,5040.52,-62.27000000000044,-1.24,9.999999999999998,100.0,-90.0,
531,2007-11-13,5024.52,4939.24,5082.64,4866.16,3686207900.0,74714823662.0,4978.25,-39.01000000000022,-0.78,5.000000000000004,95.0,-90.0,
532,2007-11-14,5013.78,5145.89,5147.01,4924.82,3523154200.0,73449657338.0,4939.24,206.65000000000055,4.18,0.0,90.0,-90.0,
533,2007-11-15,5129.81,5081.11,5170.97,5069.52,3175946400.0,66609044829.0,5145.89,-64.78000000000065,-1.26,0.0,85.0,-85.0,
534,2007-11-16,4999.84,5007.66,5021.71,4917.49,2331099100.0,47079247224.0,5081.11,-73.44999999999982,-1.45,0.0,80.0,-80.0,
535,2007-11-19,5017.4,4994.42,5033.95,4968.73,2554810100.0,48969993127.0,5007.66,-13.239999999999782,-0.26,40.0,75.0,-35.0,
536,2007-11-20,4964.56,5069.38,5099.52,4916.47,3356271400.0,66536134961.0,4994.42,74.96000000000004,1.5,35.0,70.0,-35.0,
537,2007-11-21,5087.25,4997.62,5135.25,4993.29,2680312200.0,53059452232.0,5069.38,-71.76000000000022,-1.42,30.000000000000004,65.0,-35.0,
538,2007-11-22,4902.63,4772.62,4949.34,4759.91,2650771600.0,53714123123.0,4997.62,-225.0,-4.5,25.0,100.0,-75.0,-1.0
539,2007-11-23,4733.36,4856.16,4857.05,4711.79,2014630500.0,41174112142.0,4772.62,83.53999999999996,1.75,19.999999999999996,100.0,-80.0,
540,2007-11-26,4931.6,4800.08,4954.18,4795.35,2362227600.0,48427046818.0,4856.16,-56.07999999999993,-1.15,15.000000000000002,95.0,-80.0,
541,2007-11-27,4759.01,4711.15,4806.83,4708.8,2088684000.0,44831910258.0,4800.08,-88.93000000000029,-1.85,9.999999999999998,100.0,-90.0,
542,2007-11-28,4724.47,4648.75,4760.66,4619.51,2248236800.0,45167305963.0,4711.15,-62.399999999999636,-1.32,5.000000000000004,100.0,-95.0,
543,2007-11-29,4708.38,4842.07,4847.58,4637.48,3687299000.0,72895752103.0,4648.75,193.3199999999997,4.16,0.0,95.0,-95.0,
544,2007-11-30,4841.08,4737.41,4841.08,4723.79,2938369600.0,57402977557.0,4842.07,-104.65999999999985,-2.16,0.0,90.0,-90.0,
545,2007-12-03,4714.92,4772.67,4809.27,4689.52,2225593400.0,43698299024.0,4737.41,35.26000000000022,0.74,0.0,85.0,-85.0,
546,2007-12-04,4786.64,4829.21,4886.58,4786.64,2264359200.0,43927028873.0,4772.67,56.539999999999964,1.18,0.0,80.0,-80.0,
